method,planner_score,planner_alpha,planning_horizon,task,visual_condition,success_mean,success_std,success_count,return_mean,return_std,return_count,episode_length_mean,episode_length_std,episode_length_count,final_distance_to_goal_mean,final_distance_to_goal_std,final_distance_to_goal_count,mean_action_norm_mean,mean_action_norm_std,mean_action_norm_count,mean_action_deviation_from_bc_mean,mean_action_deviation_from_bc_std,mean_action_deviation_from_bc_count,mean_selected_planner_score_mean,mean_selected_planner_score_std,mean_selected_planner_score_count,mean_predicted_value_mean,mean_predicted_value_std,mean_predicted_value_count,mean_policy_entropy_mean,mean_policy_entropy_std,mean_policy_entropy_count,mean_prediction_latent_mse_mean,mean_prediction_latent_mse_std,mean_prediction_latent_mse_count,mean_decision_kl_mean,mean_decision_kl_std,mean_decision_kl_count,mean_action_mse_mean,mean_action_mse_std,mean_action_mse_count,success_stderr,return_stderr,episode_length_stderr,final_distance_to_goal_stderr,mean_action_norm_stderr,mean_action_deviation_from_bc_stderr,mean_selected_planner_score_stderr,mean_predicted_value_stderr,mean_policy_entropy_stderr,mean_prediction_latent_mse_stderr,mean_decision_kl_stderr,mean_action_mse_stderr
bc_plus_de_vjepa_cem,cem_value,0.01,1,drawer-open-v3,background_shift,0.0,0.0,30,659.7128098756691,310.7535778799864,30,200.0,0.0,30,0.14431124581090235,0.04864982178160007,30,0.3309573156726547,0.08515622462062103,30,0.051942809076979755,0.019636181181149112,30,-0.5212690261850754,0.030251178883567133,30,0.5213016850451628,0.03025671101958321,30,-2.0912778175373874,0.3327454266181869,30,0.00917963499063626,0.002132303359648046,30,105.45156969283894,43.24949863609938,30,0.008132018355434412,0.0019351792888662302,30,0.0,56.735581476768985,0.0,0.008882201602796177,0.01554732837889698,0.003585059792057935,0.005523084355217888,0.005524094380446952,0.060750725355153634,0.00038930354984109526,7.896242001260182,0.0003533137831096134
bc_plus_de_vjepa_cem,cem_value,0.01,1,drawer-open-v3,brightness,0.23333333333333334,0.4301830671520764,30,464.33309268759336,120.9044414918407,30,189.13333333333333,20.522037496031082,30,0.14901584687465563,0.07022812337443211,30,0.9038467294227102,0.08934840105420218,30,0.12216080849625503,0.028938006063778453,30,-0.48064611695946563,0.06287650174084618,30,0.4808169514920625,0.06289401871226641,30,-6.472360261480857,0.6377213806803098,30,0.006281513107691973,0.000848474805713939,30,213.93359237532027,136.36133783699688,30,0.007516801821004047,0.00300837974069066,30,0.0785403232453173,22.0740299692149,3.746794287514353,0.012821842447810764,0.016312711578134964,0.005283332896784247,0.011479626113491433,0.011482824260286777,0.11643146186731497,0.0001549095968547792,24.896060234968637,0.0005492524818392722
bc_plus_de_vjepa_cem,cem_value,0.01,1,drawer-open-v3,clean,0.16666666666666666,0.3790490217894517,30,209.11850398040082,48.691519245341766,30,181.83333333333334,41.56928850878298,30,0.16293683084992516,0.06155055442350831,30,1.1785350419678144,0.06609787864542964,30,0.2625263998727729,0.05431798109680434,30,-0.5943596836797419,0.09063029754084151,30,0.5951925302456653,0.09070894948550809,30,-4.5887738535316975,2.4614576816935254,30,0.010600274752462162,0.003238374883371427,30,216.7976128292015,252.70324616487432,30,0.018078079516089283,0.013861561582494885,30,0.06920456654478331,8.889814483290202,7.589479005233576,0.011237542361568296,0.01206776637911361,0.00991706117495298,0.01654675278550796,0.016561112600269805,0.44939863220263826,0.0005912436577602306,46.13708942642751,0.0025307633203264855
bc_plus_de_vjepa_cem,cem_value,0.01,1,reach-v3,background_shift,0.06666666666666667,0.2537081317024624,30,773.9828779072724,344.2769889898911,30,189.16666666666666,41.23781603412537,30,0.25398388833200825,0.08115367459909544,30,0.6545728972648988,0.07115906974027308,30,0.04336026931543,0.017789096075758386,30,-0.4492085793058854,0.028883281942502774,30,0.4492326457658983,0.028886303290145632,30,-2.878876571048951,0.3233828915759283,30,0.012763626217797006,0.001886632611462283,30,3.7142583424118656,1.3794895642689977,30,0.0014209850565585537,0.0004250382732526321,30,0.04632055558531008,62.85609096657369,7.528960688046232,0.014816566067452863,0.012991809222610283,0.0032478297327731658,0.005273341684896801,0.00527389330498282,0.059041368142461095,0.0003444504130075907,0.2518591840643675,7.76010166878371e-05
bc_plus_de_vjepa_cem,cem_value,0.01,1,reach-v3,brightness,0.06666666666666667,0.2537081317024624,30,814.3610912261453,296.7912783687264,30,191.76666666666668,32.690485100284974,30,0.18318269407619345,0.05746426668615992,30,0.7811680596572597,0.07503582849591775,30,0.1320664960369208,0.029684654655743388,30,-0.614076988513881,0.041840445484491964,30,0.614287201262236,0.041815471101084876,30,-4.866640845149167,0.4658815423962369,30,0.0070337798744653035,0.0007591704073558967,30,4.690778898793393,1.577145033848496,30,0.0026308151948921375,0.0004983486284161061,30,0.04632055558531008,54.18642601111551,5.968438701737537,0.010491491704834143,0.013699605296101031,0.005419651655567135,0.007638985269307139,0.007634425591589857,0.08505794329857279,0.00013860491903307018,0.28794597049869003,9.098559509508711e-05
bc_plus_de_vjepa_cem,cem_value,0.01,1,reach-v3,clean,0.06666666666666667,0.2537081317024624,30,706.7003286372318,267.55805845806157,30,191.63333333333333,31.84280715979815,30,0.22474199660135832,0.08696409497054362,30,0.5356119255654409,0.09821866297796246,30,0.266125154587212,0.07688113340399247,30,-0.6375715716118834,0.14083184516892125,30,0.6384517405130999,0.14090320910976456,30,-6.082541019462732,0.9760803977295913,30,0.005014541004455397,0.001069666827937435,30,4.882366349051604,3.8587463037065173,30,0.003264786847955026,0.0022367116628191058,30,0.04632055558531008,48.84919468658874,5.813674591902819,0.015877398836129434,0.01793219242700919,0.014036510337310204,0.025712259471364372,0.025725288684761823,0.17820708392503717,0.00019529355022544344,0.7045074647432467,0.00040836581078697114
bc_plus_de_vjepa_cem,cem_value,0.01,3,button-press-v3,background_shift,0.26666666666666666,0.44977644510880366,30,104.84995132749391,61.002912526526146,30,167.96666666666667,54.10875595746375,30,0.0738274223154948,0.03336876646607684,30,0.6747053702997682,0.11152994872976683,30,0.27936907513937653,0.11398282976353676,30,-1.5459088706412603,0.14915780967627315,30,1.5465496001617816,0.14948985165326764,30,-1.0747342075580681,0.5654317455367567,30,0.011385231715087424,0.001186660777653472,30,3.5892630418612184,1.603559721979382,30,0.0012892725125521998,0.00033572133415446894,30,0.0821175682735253,11.137557088097612,9.878862065481647,0.006092275369864076,0.020362489585562648,0.02081032234325344,0.027232365662585713,0.027292987956198545,0.10323324058666755,0.00021665362534247632,0.2927686106782734,6.129404925071073e-05
bc_plus_de_vjepa_cem,cem_value,0.01,3,button-press-v3,brightness,0.06666666666666667,0.2537081317024624,30,148.09737840371662,132.1358113456014,30,194.03333333333333,22.873691156576303,30,0.08632711755955694,0.02075067062444764,30,0.7283296414062627,0.17431281741895435,30,0.39224503017509404,0.020967681180805255,30,-2.130190323995534,0.13494536094852672,30,2.131323770266344,0.134932017145965,30,-2.986240821274023,1.0625081345592569,30,0.008215050226088661,0.001136897474548847,30,3.840950370674789,2.893853661701908,30,0.002231574380483637,0.0008841444749211658,30,0.04632055558531008,24.12458817607765,4.176145539954424,0.0037885367947899273,0.03182502072088025,0.0038281573204345318,0.02463753940739494,0.02463510317350629,0.19398655761027978,0.00020756813079368634,0.5283429762110196,0.00016142195766929437
bc_plus_de_vjepa_cem,cem_value,0.01,3,button-press-v3,clean,0.03333333333333333,0.18257418583505536,30,143.63890574463974,72.7660498118871,30,197.6,13.145341380123986,30,0.09261791602801081,0.014765905572276297,30,0.79836962832883,0.12449804140162896,30,0.38207208599351966,0.07714180579967823,30,-2.209248184137124,0.20806107022508713,30,2.2104855039170164,0.20774623962180705,30,-3.435490907687073,0.9016006632029469,30,0.008761911655924147,0.0019497750084422416,30,6.512336161866459,6.917213643427826,30,0.004917566523850762,0.0047570416055763955,30,0.03333333333333333,13.285202300838371,2.4,0.002695873187975652,0.022730128546961423,0.014084102387722206,0.037986580500315566,0.03792910055924574,0.164609007032624,0.0003559785847278805,1.2629046491959723,0.000868512998121595
bc_plus_de_vjepa_cem,cem_value,0.01,3,drawer-open-v3,background_shift,0.0,0.0,30,277.89110643155,148.46218691873517,30,200.0,0.0,30,0.18856047582695173,0.0073853818214986095,30,0.519793357618774,0.12694429928544634,30,0.2732568212170154,0.1041386460057591,30,-1.4176278646787006,0.0765020054855517,30,1.418235406279564,0.07675024565290184,30,-1.8321212930182615,0.6844486896450886,30,0.01023549446479107,0.0022932488571055336,30,83.0563927189239,34.590781195387954,30,0.006874582258717662,0.001595988980491433,30,0.0,27.10536290397988,0.0,0.0013483800731411268,0.023176752088441967,0.01901302850846651,0.01396729136627354,0.014012613612719051,0.12496266225782256,0.000418688043003214,6.315383714146499,0.00029138638871494346
bc_plus_de_vjepa_cem,cem_value,0.01,3,drawer-open-v3,brightness,0.0,0.0,30,174.48496242616454,16.09173965484793,30,200.0,0.0,30,0.1899999999999994,0.0,30,0.8717154491854211,0.076923406148094,30,0.41735543524101376,0.036567157965257266,30,-1.4541148457576831,0.20107583103723614,30,1.4555939464271068,0.201068198286684,30,-2.6804596446255844,0.8680138839924718,30,0.00862025050050579,0.0010235883380522008,30,363.4598232895235,203.43370695420185,30,0.016932050125792252,0.005049440106233198,30,0.0,2.9379362661535358,0.0,0.0,0.014044228249147554,0.006676219093808705,0.03671125614273055,0.03670986259951281,0.15847692816344974,0.00018688080745013797,37.14174341857065,0.0009218974163184016
bc_plus_de_vjepa_cem,cem_value,0.01,3,drawer-open-v3,clean,0.03333333333333333,0.18257418583505536,30,180.45847697621883,22.996927627515227,30,195.66666666666666,23.734644158557202,30,0.18463782492905342,0.029369842436489723,30,1.2117213783306735,0.07788517136171318,30,0.40149014617999396,0.022107266353483347,30,-1.7852987821982906,0.22435826988700214,30,1.786673427270282,0.22437444673778761,30,-3.1390436473034677,1.607094187281794,30,0.011354406002321325,0.0017241094240406482,30,182.90923774533005,178.76429594248188,30,0.019022539918143806,0.011830288196943805,30,0.03333333333333333,4.198645338301284,4.333333333333334,0.00536217507094597,0.014219821749988554,0.0040362161555259355,0.04096202845998104,0.04096498193534257,0.29341391280322354,0.0003147778743847676,32.63774578807552,0.0021599052357510803
bc_plus_de_vjepa_cem,cem_value,0.01,3,reach-v3,background_shift,0.13333333333333333,0.3457459036417604,30,604.7812942009883,351.04658577713406,30,182.8,44.86101141110827,30,0.25909526874544764,0.14122183195119423,30,0.6517082344036668,0.1259683517736507,30,0.2708300319421182,0.0927181662359679,30,-1.3401220719794071,0.1045118993498507,30,1.3407134351335215,0.10452658586801576,30,-2.551360305030475,0.7304101129753832,30,0.012271861147865956,0.001976653848220312,30,3.5036095080951912,1.3301843198595018,30,0.0014717428388882744,0.00032346484971784484,30,0.06312427686319991,64.09204458843618,8.190462634120221,0.025783460990624296,0.02299856926605813,0.01692794371265116,0.019081174933874245,0.019083856312970982,0.1333540317021714,0.0003608859670165525,0.2428573192089054,5.905633158349406e-05
bc_plus_de_vjepa_cem,cem_value,0.01,3,reach-v3,brightness,0.06666666666666667,0.2537081317024625,30,568.6943764944729,287.80922725831243,30,192.46666666666667,31.21309775181515,30,0.2672325459361366,0.118299661050312,30,0.7303808703349616,0.07782044564002617,30,0.42095812098856145,0.027180668007510424,30,-1.7623560144079857,0.15690373090463244,30,1.7637012297512584,0.1569992984343875,30,-4.7355926664305565,1.0255851948712729,30,0.00637667663210762,0.0009923724871328265,30,4.8221027940615775,1.9045168769942504,30,0.003284611095569435,0.0009827573378095832,30,0.046320555585310084,52.546535342502814,5.698705909427648,0.021598464300823725,0.014208004504048962,0.004962488331924152,0.028646570924395882,0.028664019088333183,0.18724538195810925,0.00018118159888338476,0.34771561822634756,0.00017942612082401111
bc_plus_de_vjepa_cem,cem_value,0.01,3,reach-v3,clean,0.06666666666666667,0.2537081317024624,30,473.8194817258642,229.6431299592059,30,192.7,28.704379096408704,30,0.3553921990864769,0.16809680829729137,30,0.8368961017847872,0.10626657209059147,30,0.44598424773118656,0.03514355975803292,30,-1.6567944130037449,0.5115671720221489,30,1.6582978204875412,0.5115604423160801,30,-5.740807874627602,1.106492756355434,30,0.005382526101931099,0.0012319935132676643,30,5.766224227644702,5.870550518114906,30,0.0033095759220214517,0.0030177806762030374,30,0.04632055558531008,41.92690748491583,5.240678643427602,0.030690137916349353,0.019401532880921956,0.006416306810168476,0.09339895993188554,0.09339773126127913,0.20201701412397965,0.0002249302126389133,1.0718109812483916,0.0005509688499865324
bc_plus_de_vjepa_cem,cem_value,0.01,5,button-press-v3,background_shift,0.03333333333333333,0.18257418583505536,30,95.22919529561608,35.30591898482003,30,195.66666666666666,23.7346441585572,30,0.09115618846602226,0.013444618487567155,30,0.7432376793811897,0.10536262744830102,30,0.3464365114013531,0.06792444919088601,30,-2.5702523736130627,0.15516947967589764,30,2.5712102104453813,0.15540250518515508,30,-1.067704361939714,0.6187627111869121,30,0.011154933052880334,0.0011109125425633726,30,3.433601510872942,1.5478053494214519,30,0.0012248681404539205,0.0002450456063355592,30,0.03333333333333333,6.445949413811942,4.333333333333333,0.002454640274230507,0.019236495923815815,0.0124012510093206,0.028329941418276182,0.02837248586090766,0.11297009822004198,0.00020282395299245904,0.282589301501765,4.4739002069172206e-05
bc_plus_de_vjepa_cem,cem_value,0.01,5,button-press-v3,brightness,0.2,0.40683810217248617,30,107.35352923070529,63.72792970975442,30,179.73333333333332,41.98434300392545,30,0.0754528201480086,0.030602314686220305,30,0.794378875329363,0.15091464588738904,30,0.3885254132810224,0.01993339081787202,30,-3.3950633687586658,0.275565247423352,30,3.3962734973565225,0.2755392574524849,30,-3.071664490856141,0.7412675309421894,30,0.007993734386347125,0.001174233322983956,30,3.3598781492794982,1.4819748885815736,30,0.0023010382256990667,0.0005712161758253747,30,0.07427813527082074,11.63507488171205,7.665257241761393,0.00558719268850483,0.02755311860347574,0.003639322599504952,0.050311100692754074,0.05030635559498315,0.13533631594773196,0.00021438469292418737,0.27057035871077767,0.00010428932823713162
bc_plus_de_vjepa_cem,cem_value,0.01,5,button-press-v3,clean,0.03333333333333333,0.18257418583505533,30,116.671210088379,32.20414128367642,30,197.0,16.431676725154986,30,0.09477216212772134,0.01622471772809076,30,0.8310116394728874,0.1009940271877126,30,0.3884640571293845,0.04328914744129044,30,-3.5227829107673783,0.26285769611930837,30,3.5239688249492285,0.2627627821350213,30,-3.403424144536257,0.872562938279134,30,0.008880394262154975,0.0015877477942710418,30,5.072099252213474,6.68214656562118,30,0.003961773159630256,0.0038493820565620286,30,0.033333333333333326,5.879644875384318,3.0000000000000004,0.00296221462960976,0.018438902288000075,0.007903480849587273,0.04799102985946112,0.047973701016055546,0.15930746804615656,0.00028988176085044046,1.2199874688487982,0.0007027977949448835
bc_plus_de_vjepa_cem,cem_value,0.01,5,drawer-open-v3,background_shift,0.0,0.0,30,220.82159893121917,65.68648259721036,30,200.0,0.0,30,0.18853909011872358,0.007674128046053859,30,0.6044429575180014,0.09755605472602617,30,0.336594586380447,0.0731034585479595,30,-2.326139632582665,0.16677531048829702,30,2.3270992104411126,0.16700739649842827,30,-1.6019043638110162,0.6123190703927234,30,0.010829716760432347,0.0019471221689704842,30,76.82181277734539,35.67255436562527,30,0.0065272767168759556,0.001501841815558126,30,0.0,11.992656080554214,0.0,0.0014010976800022477,0.017811217264884334,0.013346804426120424,0.0304488665297894,0.03049123944413282,0.11179365574822943,0.00035549424472117327,6.5128875699607836,0.0002741975467285663
bc_plus_de_vjepa_cem,cem_value,0.01,5,drawer-open-v3,brightness,0.0,0.0,30,190.26520658539798,47.39770678378758,30,200.0,0.0,30,0.1900019962707193,1.0934025041757099e-05,30,0.8674138101898133,0.07015313342776326,30,0.3852005062652752,0.03420129237422489,30,-2.337146762182315,0.24913078007242698,30,2.338424090564251,0.24916775792678797,30,-3.448755304276943,0.8616924493857112,30,0.008030538010061717,0.0011468736006104408,30,432.70248107561594,240.10384468037194,30,0.017653342218526328,0.00459554455357631,30,0.0,8.653597726498697,0.0,1.9962707198989095e-06,0.012808151219351884,0.006244273109730797,0.04548484933817559,0.04549160053982948,0.15732279738681088,0.0002093895138871697,43.8367639583855,0.0008390278053379178
bc_plus_de_vjepa_cem,cem_value,0.01,5,drawer-open-v3,clean,0.03333333333333333,0.18257418583505536,30,183.7405768410833,18.526249774534303,30,195.66666666666666,23.7346441585572,30,0.1845469096721687,0.029867805806661183,30,1.1539792683032295,0.08514811367559526,30,0.36281247018135726,0.029564906627731504,30,-2.6809262141745003,0.33497833152815526,30,2.682062725294559,0.3349664338448304,30,-3.952694976546935,1.3552995609012939,30,0.010503080610445024,0.0015437316369828686,30,73.6788472264719,107.74461133217494,30,0.010163793570218582,0.006839359440707452,30,0.03333333333333333,3.3824149691624785,4.333333333333333,0.005453090327830704,0.015545847529712548,0.0053977887568475115,0.0611583961511382,0.061156223941291846,0.24744271389416178,0.0002818455467699645,19.67138469208632,0.0012486904815204626
bc_plus_de_vjepa_cem,cem_value,0.01,5,reach-v3,background_shift,0.03333333333333333,0.18257418583505536,30,608.9985670042549,390.13345672140576,30,199.5,2.7386127875258306,30,0.2951344043187556,0.126694900576418,30,0.698058519244731,0.14393970647405044,30,0.33159111761199395,0.0692794500860705,30,-2.1539097850102564,0.15693021751762729,30,2.1548279768797727,0.1569752479505215,30,-2.626027187468501,0.8203098440466257,30,0.012254931364516802,0.0019321616407432713,30,3.4873244167459805,1.1876311702245508,30,0.0014699601572113654,0.00030831957332383815,30,0.03333333333333333,71.22829822792647,0.5,0.023131218322192802,0.026279674718836608,0.012648639194564678,0.028651406696198947,0.028659628090822408,0.1497674019092939,0.0003527628384604275,0.2168307939760814,5.6291195076611406e-05
bc_plus_de_vjepa_cem,cem_value,0.01,5,reach-v3,brightness,0.1,0.30512857662936466,30,542.9151299280259,262.2542128847259,30,187.9,38.19943130105654,30,0.2556501748657589,0.1141959567122522,30,0.7501710782711225,0.06772566128049927,30,0.40943440158408034,0.020304948355684263,30,-2.9018678371936004,0.2966587107048705,30,2.90315554114144,0.2967107219882531,30,-4.96638215890157,0.8840933333769663,30,0.006068596642724589,0.0007307845716473887,30,4.920435053877683,2.3418032873733474,30,0.0033278021832350616,0.0011572829798998996,30,0.055708601453115555,47.88084939924212,6.974230069152528,0.02084923382239467,0.012364957468427888,0.003707159414461901,0.054162222577818955,0.05417171849553677,0.1614126205434998,0.00013342239818934167,0.4275528285780451,0.00021128999783599092
bc_plus_de_vjepa_cem,cem_value,0.01,5,reach-v3,clean,0.03333333333333333,0.18257418583505536,30,501.4939113089045,245.6877870769078,30,194.86666666666667,28.116424618598522,30,0.36517402920782555,0.15746432103160676,30,0.8269422949786581,0.08606743753995666,30,0.4220875151958047,0.022284228115504057,30,-2.8083189230339896,0.838294943583,30,2.8096298294777884,0.8382809366087814,30,-5.645665640372298,1.2074976969631728,30,0.005860345953366841,0.0015217312201256158,30,4.125947772912293,3.513210719723325,30,0.0029495274497786422,0.0024981330759400416,30,0.03333333333333333,44.85624769518288,5.133333333333332,0.02874892021041539,0.015713692335767068,0.004068524805150803,0.1530510168143099,0.15304845950239593,0.22045790892075567,0.0002778288385742197,0.6414215868204749,0.0004560946124473756
bc_plus_de_vjepa_cem,cem_value,0.1,1,button-press-v3,background_shift,0.7333333333333333,0.4497764451088037,30,52.33168592377114,28.730197587665753,30,108.96666666666667,55.891818742091864,30,0.023067701747921054,0.013771208641460822,30,0.7741879986251803,0.031105933886081204,30,0.0012173308463024589,0.0010720073448494318,30,-0.48610969213016336,0.04820876363763785,30,0.48611081125171995,0.048209324994060686,30,-0.9220318070603662,0.5631211928005004,30,0.01064217540338441,0.0016561549318588821,30,3.7272146399180723,1.110061148389523,30,0.0011769447609354241,0.00026459301568120225,30,0.08211756827352532,5.245392433448346,10.20440330167791,0.0025142672056793886,0.0056791405538903356,0.00019572086819508446,0.008801675771256352,0.008801778260448215,0.10281139330201661,0.000302371138300847,0.20266851039434375,4.8307854415637535e-05
